wallet,total_transactions,unique_assets,total_volume_usd,avg_transaction_size,median_transaction_size,max_transaction_size,deposit_count,deposit_ratio,borrow_count,borrow_ratio,repay_count,repay_ratio,redeemunderlying_count,redeemunderlying_ratio,liquidationcall_count,liquidationcall_ratio,activity_span_days,transactions_per_day,avg_time_between_tx,std_time_between_tx,min_time_between_tx,net_deposits,net_borrows,deposit_to_borrow_ratio,repay_to_borrow_ratio,liquidation_ratio,transaction_variance,large_transaction_ratio,round_number_ratio,repetitive_pattern_score,asset_concentration,gini_coefficient
0x04ee3835955923dd6d2ff0329e9c1a18da6b4380,2,1,5.4400284314973707e+20,2.7200142157486853e+20,2.7200142157486853e+20,2.7311981445162104e+20,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,13.786724537037037,0.14506708933127263,330.88138888888886,,330.88138888888886,2.2367857535050056e+18,0.0,2.7311981445162104e+20,0.0,0.0,2.501605253541478e+36,0.5,0.5,0.0,1.0,0.0
0x04eefaeb6f90a5627dba307c15a65acf3e589573,23,5,2.096455218294998e+21,9.115022688239121e+19,1527023247.4290857,2.0137918306277038e+21,6,0.2608695652173913,3,0.13043478260869565,4,0.17391304347826086,10,0.43478260869565216,0,0.0,18.957546296296297,1.213237179565452,20.680959595959596,50.76362815361114,0.0,-2.0964552182214694e+21,-1532054710.5158005,1.183061855930732,1.092909417986876,0.0,1.7587921240375007e+41,0.13043478260869565,0.43478260869565216,0.4031620553359684,0.6956521739130435,0.5739130434782609
0x04efc3225aa96a0fcb977bfbada6712f99310545,8,3,9.554176870414117e+17,1.1942721088017646e+17,480108836.22904277,9.554174950651368e+17,0,0.0,1,0.125,4,0.5,3,0.375,0,0.0,24.414224537037036,0.327677825190138,83.70591269841272,137.889719947125,0.0,-9.554176856007862e+17,-481021898.1969082,0.0,2.0025428603492474,0.0,1.141028171839448e+35,0.125,0.125,0.20535714285714285,0.625,0.3333333333333333
0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef,1,1,1104919.2901096668,1104919.2901096668,1104919.2901096668,1104919.2901096668,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1104919.2901096668,0.0,1104919.2901096668,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,29,6,2.0515343619858138e+21,7.074256420640738e+19,4.186197781769793e+19,3.44941970680752e+20,14,0.4827586206896552,3,0.10344827586206896,3,0.10344827586206896,9,0.3103448275862069,0,0.0,110.2521875,0.2630333298375599,94.50187500000001,145.5068688963311,0.0,1.265458195133012e+21,-6.606341869005537e+17,15.554385725493605,1.0065954756083226,0.0,8.255335188157157e+39,0.10344827586206896,0.3793103448275862,0.30357142857142855,0.41379310344827586,0.4540229885057472
0x04f045ffe6b1bfed1f8897fbe64cee0e08c55b28,1,1,2.2749687452370282e+17,2.2749687452370282e+17,2.2749687452370282e+17,2.2749687452370282e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.2749687452370282e+17,0.0,2.2749687452370282e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x04f0cc7872e3a366fc937c3a1bbe11bb8d425dbf,1,1,1.0231512093005437e+18,1.0231512093005437e+18,1.0231512093005437e+18,1.0231512093005437e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0231512093005437e+18,0.0,1.0231512093005437e+18,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x04f14602b7d1fdaa374aef914bb161e5cbeba6e6,180,8,1.3292321220842148e+23,7.384622900467861e+20,5.6277844934484466e+20,6.097207018612251e+21,87,0.48333333333333334,34,0.18888888888888888,26,0.14444444444444443,32,0.17777777777777778,1,0.005555555555555556,43.99923611111111,4.090980114869419,5.899338919925512,18.286716484895127,0.005,1.7705272039295085e+22,3.163925114832074e+21,2.3789037624392138,0.8609736524852782,0.0,7.639945236706292e+41,0.1,0.4111111111111111,0.49700496585971443,0.3888888888888889,0.5486111111111112
0x04f1d25968cc1ad76e773d1b06acee6c502c93dd,149,7,1.7844487351007525e+22,1.19761660073876e+20,4.885110712204449e+18,1.6361940000000018e+21,56,0.37583892617449666,39,0.26174496644295303,22,0.1476510067114094,32,0.21476510067114093,0,0.0,100.04918981481481,1.4892674321080488,16.224192942942942,28.784003210989862,0.0,8.935761480313313e+21,1.7745633305782798e+21,4.779715241578099,0.28162926299517677,0.0,7.4324641927630915e+40,0.10067114093959731,0.5234899328859061,0.45601306003990566,0.2751677852348993,0.23777564717162036
0x04f1fc616db817879898aa1635d574593f227b4e,145,6,2.3292425915472103e+22,1.6063742010670416e+20,598043289.9531373,5.4492365487616e+21,74,0.5103448275862069,54,0.3724137931034483,10,0.06896551724137931,7,0.04827586206896552,0,0.0,87.61880787037038,1.6548958325765346,14.603134645061727,45.802223887001084,0.0,1.9067779612523824e+22,1.0933063029305466e+21,18.872524156431897,4.45079076416921e-12,0.0,3.1619948567208247e+41,0.10344827586206896,0.4827586206896552,0.5169540229885057,0.3310344827586207,0.32988505747126434
0x04f240a979ad95e8a88286515c2d8599f28d71b5,1,1,4754373148446540.0,4754373148446540.0,4754373148446540.0,4754373148446540.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,4754373148446540.0,0.0,4754373148446540.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x04f254950c0edc6c302d0dfbdd247b2ebf303a7b,1,1,1807644.1894087945,1807644.1894087945,1807644.1894087945,1807644.1894087945,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1807644.1894087945,0.0,1807644.1894087945,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x04f2622ab4624a554e3c036cce245508d10a24c4,3,1,4479502.841978379,1493167.6139927928,1559119.6037951808,1924323.902610444,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,11.821087962962963,0.2537837472658522,141.85305555555556,10.894551312581408,134.14944444444444,4479502.841978379,0.0,4479502.841978379,0.0,0.0,218681025323.58813,0.3333333333333333,0.0,0.25,1.0,0.0
0x04f273dde0c27ae188f81246bbda93f444cd9dd3,10,1,475535296.5175032,47553529.65175032,65440360.44000014,88933499.16992421,3,0.3,2,0.2,2,0.2,3,0.3,0,0.0,1.0,10.0,0.08234567901234568,0.16606808662844727,0.0077777777777777776,-31.19528576731682,-17.115171194076538,2.2404391277702067,1.0000002332557707,0.0,1154414080030104.5,0.1,0.3,0.2111111111111111,1.0,0.0
0x04f2c1bc52e361bc08d4561996a9f2bd55673be0,3,2,2121570.1982471477,707190.0660823826,998612.2591595097,1113196.07709432,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,13.095231481481482,0.22909102479344684,157.14277777777778,220.26219099120692,1.393888888888889,2121570.1982471477,0.0,2121570.1982471477,0.0,0.0,368086937727.30273,0.3333333333333333,0.0,0.25,0.6666666666666666,0.16666666666666674
0x04f34aafd1cb080f5ad336532223c3a058b3f0b6,2,1,3.755360233192832e+17,1.877680116596416e+17,1.877680116596416e+17,2.242655685593884e+17,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.349525462962963,1.4820024185456135,32.38861111111111,,32.38861111111111,3.755360233192832e+17,0.0,3.755360233192832e+17,0.0,0.0,2.6641433193005104e+33,0.5,0.0,0.0,1.0,0.0
0x04f36041728f59a4826229f8887aaacbd7ad4ab7,1,1,195015598509.2372,195015598509.2372,195015598509.2372,195015598509.2372,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,-195015598509.2372,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x04f3b912d38ca5a151b69d7e00df3535fdbea00c,1,1,1101711.051918569,1101711.051918569,1101711.051918569,1101711.051918569,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1101711.051918569,0.0,1101711.051918569,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x04f4a65b8953363a618e63802ffec52341ae2418,2,2,2052852069.5146542,1026426034.7573271,1026426034.7573271,1027320123.5758483,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,1.0,2.0,0.0,,0.0,-2052852069.5146542,0.0,0.0,0.0,0.0,1598789630809.7026,0.5,1.0,0.0,0.5,0.0
0x04f4d6f45d2132ab59a825b0ef294eef87a652bf,30,3,6.596184832219792e+20,2.1987282774065975e+19,3.1576104000000005e+18,1.8712242974541375e+20,18,0.6,7,0.23333333333333334,0,0.0,5,0.16666666666666666,0,0.0,21.23935185185185,1.4124724807637814,17.577394636015327,42.66623473691999,0.007222222222222222,4.82119172217369e+20,1.7749931100396533e+20,2.7161748938108325,0.0,0.0,1.6825060706594787e+39,0.1,0.8666666666666667,0.4632183908045977,0.5,0.22222222222222218
0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5,6,1,846108735.1990546,141018122.53317577,159623312.06662712,199629379.21870843,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,0,0.0,7.094513888888889,0.845723906383062,34.05366666666667,32.36330000668242,0.0044444444444444444,1012438.9984553754,-187251.71892672777,1.654471222925753,1.0011737735049737,0.0,3897490890589107.0,0.16666666666666666,0.0,0.0,1.0,0.0
0x04f5c67be870758e6d5200a15f7722b471ebb821,10,1,1.009028667537154e+19,1.009028667537154e+18,6.763237615354555e+17,3.322970170746943e+18,5,0.5,5,0.5,0,0.0,0,0.0,0,0.0,1.0,10.0,0.015246913580246916,0.013872521219776213,0.006666666666666667,6.728328842359078e+18,3.3619578330124636e+18,2.001312680453876,0.0,0.0,1.011374293042803e+36,0.1,0.2,0.3888888888888889,1.0,0.0
0x04f648bb839033bba7c6341529bd7dd6fd6d413e,148,5,6.73241725211291e+23,4.548930575751966e+21,24945169437.28774,9.877794266352396e+22,62,0.4189189189189189,31,0.20945945945945946,29,0.19594594594594594,26,0.17567567567567569,0,0.0,106.27319444444444,1.3926371628677139,17.350725623582772,28.15364515643962,0.0011111111111111111,8.487549291132863e+22,1.9979163789524793e+22,5.07583959524982,0.687981599055726,0.0,2.2219465783017736e+44,0.10135135135135136,0.31756756756756754,0.45233498804927375,0.5202702702702703,0.5216216216216216
0x04f697d98ce1f8474e39080cd83f5f6c0c1c3566,1,1,1.1075327819648737e+18,1.1075327819648737e+18,1.1075327819648737e+18,1.1075327819648737e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.1075327819648737e+18,0.0,1.1075327819648737e+18,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x04f6bf8745b567f40cc01a330f128b6a4924ee49,1,1,1.5988264151301228e+18,1.5988264151301228e+18,1.5988264151301228e+18,1.5988264151301228e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.5988264151301228e+18,0.0,1.5988264151301228e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x04f7668e8c18066cb8f5c808abc6a31776d45b50,1,1,1120521.387767929,1120521.387767929,1120521.387767929,1120521.387767929,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1120521.387767929,0.0,1120521.387767929,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x04f8dbe39e3bc4bbdf514563f1e63acd040edcae,2,2,2.569207507079099e+19,1.2846037535395496e+19,1.2846037535395496e+19,1.964538090003606e+19,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.03333333333333333,,0.03333333333333333,1.964538090003606e+19,6.046694170754933e+18,3.2489456792856655,0.0,0.0,9.24621403805633e+37,0.5,0.5,0.0,0.5,0.0
0x04f9badc15f3c5af9851b72753bf3f81c138199d,1,1,1.2508703683084906e+17,1.2508703683084906e+17,1.2508703683084906e+17,1.2508703683084906e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.2508703683084906e+17,0.0,1.2508703683084906e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x04fa883269422682eefb7dda4ebfd66859e0fe63,2,1,9.005641488000016e+16,4.502820744000008e+16,4.502820744000008e+16,7.504701240000013e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0044444444444444444,,0.0044444444444444444,7.504701240000013e+16,1.5009402480000024e+16,5.000000000000001,0.0,0.0,1.8022573024530473e+33,0.5,1.0,0.0,1.0,0.0
0x04fb136989106430e56f24c3d6a473488235480e,474,7,1.71556056765561e+23,3.6193260921004425e+20,7.654283925768521e+17,1.9013028429923464e+22,279,0.5886075949367089,160,0.33755274261603374,20,0.04219409282700422,15,0.03164556962025317,0,0.0,130.5817361111111,3.629910384991946,6.625711768851303,15.19721150172418,0.0,1.694118622119337e+23,140856140708.04205,1065407383161.8391,0.11974608799477753,0.0,1.6337394652102494e+42,0.10126582278481013,0.459915611814346,0.48730609004379977,0.3691983122362869,0.3393610608800482
0x04fc359e0a815db4ee2498873da41a0143a594aa,4,2,6.572132660351011e+22,1.6430331650877528e+22,1.6383567518904915e+22,3.295419156510748e+22,1,0.25,1,0.25,1,0.25,1,0.25,0,0.0,1.0,4.0,0.009074074074074073,0.015716757327939812,0.0,-1.8705652789045048e+20,0.0,55274818115.36127,1.0,0.0,3.59946895875235e+44,0.25,0.5,0.125,0.5,0.0
0x04fc43e8f4da7fbae135cb0ae73b8913d8e044d8,97,6,1.8652133945992864e+21,1.922900406803388e+19,90208735.02797139,1.443574387930623e+21,57,0.5876288659793815,12,0.12371134020618557,11,0.1134020618556701,17,0.17525773195876287,0,0.0,72.99908564814815,1.3287837667931215,18.24977141203704,25.426304338259833,0.0022222222222222222,1.8463705013376839e+21,-2109641.1688905954,2630904439398.0537,1.0029907793935895,0.0,2.1668472746130124e+40,0.10309278350515463,0.422680412371134,0.4373389175257732,0.30927835051546393,0.27663230240549835
0x04fda72d3a0dbbfa6793a604cedb5e5631750df2,2,2,1.013680766301095e+17,5.068403831505475e+16,5.068403831505475e+16,1.0136807662960146e+17,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.01,,0.01,508049.37443666434,1.0136807662960146e+17,5.0119267458637364e-12,0.0,0.0,5.1377434797408767e+33,0.5,1.0,0.0,0.5,0.0
0x04fdac80b3ca0b9066bd275f176dc807e3908a8e,66,8,9.371904634490827e+21,1.4199855506804284e+20,1741714103.7937336,1.3613074320413772e+21,21,0.3181818181818182,8,0.12121212121212122,10,0.15151515151515152,27,0.4090909090909091,0,0.0,80.57273148148148,0.8191356900339065,29.74993162393162,93.50098385333621,0.0044444444444444444,-1.6885688717954463e+20,-12672274.818655014,559057753579.4847,1.0015396059408561,0.0,1.0307814088490938e+41,0.10606060606060606,0.2878787878787879,0.4075757575757576,0.3939393939393939,0.49242424242424243
0x04ff89258f0a198a5e4eae633e23ec775c9e9bd1,1,1,7.329531084382896e+20,7.329531084382896e+20,7.329531084382896e+20,7.329531084382896e+20,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,-7.329531084382896e+20,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x04ff9dd102dedd2eff35669ee390088e7fc86799,2,1,2.6854190415767726e+20,1.3427095207883863e+20,1.3427095207883863e+20,1.6894084491343557e+20,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,4.276608796296296,0.4676602643038277,102.63861111111112,,102.63861111111112,2.6854190415767726e+20,0.0,2.6854190415767726e+20,0.0,0.0,2.4040029383248732e+39,0.5,0.0,0.0,1.0,0.0
0x05014b4f8d9230eee9660f5f6eba4f0597d6bd86,2,1,2.264352839526236e+16,1.132176419763118e+16,1.132176419763118e+16,1.822096425556268e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0,,0.0,1.822096425556268e+16,4422564139699680.0,4.119999999999999,0.0,0.0,9.519792287872403e+31,0.5,1.0,0.0,1.0,0.0
0x0501ce52054d546b62045da91647212e00d85f9e,4,2,2.224574095581047e+22,5.561435238952617e+21,5.561435238952617e+21,1.0456131373687667e+22,1,0.25,1,0.25,1,0.25,1,0.25,0,0.0,1.0,4.0,0.01462962962962963,0.006144688897421134,0.008888888888888889,0.0,0.0,15.682493058447742,1.0,0.0,3.1944067001853654e+43,0.0,1.0,0.25,0.5,0.0
0x050484aa3d8c76fe796065d087d27ec6f65eeb2e,1,1,1358874.7252874589,1358874.7252874589,1358874.7252874589,1358874.7252874589,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1358874.7252874589,0.0,1358874.7252874589,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x0504cced39e796912c3561e419d9853f2c8edb46,2,1,4.542321942968286e+21,2.271160971484143e+21,2.271160971484143e+21,2.3420251620334832e+21,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,86.3497800925926,0.02316161080960955,2072.3947222222223,,2072.3947222222223,-1.4172838109868039e+20,0.0,2.2002967809348028e+21,0.0,0.0,1.0043467004426392e+40,0.5,0.0,0.0,1.0,0.0
0x0505116ac892a4ef2aa69c564ce9e979ed64b365,1,1,1.2067805071537277e+18,1.2067805071537277e+18,1.2067805071537277e+18,1.2067805071537277e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.2067805071537277e+18,0.0,1.2067805071537277e+18,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x050549548f99459d428600bee674a74694230e66,2,1,2094941024.6814408,1047470512.3407204,1047470512.3407204,1047470550.1763906,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,1.0,2.0,0.006111111111111111,,0.006111111111111111,-75.67134058475494,0.0,1047470474.5050501,0.0,0.0,2863.0758929469903,0.5,0.0,0.0,1.0,0.0
0x0505a6505a8eccacaa8df452a8cef062ccb5009b,1,1,5.142844105041862e+20,5.142844105041862e+20,5.142844105041862e+20,5.142844105041862e+20,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,-5.142844105041862e+20,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x0505bad45bc350d3fdcd670800343626696d5ec6,38,7,3.943887554872543e+20,1.0378651460190902e+19,5087637924.604604,1.1587830002188691e+20,19,0.5,7,0.18421052631578946,2,0.05263157894736842,10,0.2631578947368421,0,0.0,29.62287037037037,1.2827926370703315,19.214834834834836,32.011381489101495,0.0,3.2945240767102845e+20,237586991.35818362,1504783999488.7603,0.012166974526120262,0.0,4.852427533960786e+38,0.10526315789473684,0.3157894736842105,0.36450924608819346,0.3157894736842105,0.3759398496240602
0x0505d4ef991d3b14402e72e1ab9e3aa59f55f922,1,1,2.80392821961325e+18,2.80392821961325e+18,2.80392821961325e+18,2.80392821961325e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.80392821961325e+18,0.0,2.80392821961325e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x05065b24176036224ef342720c6ed16dbd63e60e,1,1,9.135062203944277e+18,9.135062203944277e+18,9.135062203944277e+18,9.135062203944277e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,9.135062203944277e+18,0.0,9.135062203944277e+18,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x05066984aed3b7fc5416009da73b484ed6ad32a8,3,1,96598185899.26129,32199395299.753765,32645170334.225037,32706833019.614178,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,18.460636574074073,0.1625079388764507,221.52763888888887,24.51087447708003,204.19583333333333,-96598185899.26129,0.0,0.0,0.0,0.0,6.82411487957804e+17,0.3333333333333333,0.0,0.25,1.0,0.0
0x05069a643656f4d38df42b054c3c25ce75c53cfb,129,9,6.557478478691951e+21,5.083316650148799e+19,39159282614.941216,1.9867311040057775e+21,65,0.5038759689922481,13,0.10077519379844961,13,0.10077519379844961,37,0.2868217054263566,1,0.007751937984496124,91.08006944444445,1.416336206009212,17.077513020833333,62.99687169602582,0.0,3.86272863526917e+21,2.0758374630359286e+20,13.87313053522006,0.4189911720399736,0.0,3.43859760092935e+40,0.10077519379844961,0.5658914728682171,0.48019622093023256,0.2868217054263566,0.4031007751937985
0x05070c5b87fb811ad523053e8d0ddc1de663676a,13,2,4.00576526735369e+22,3.081357897964377e+21,4.4177700407009994e+20,1.5703504795058387e+22,10,0.7692307692307693,2,0.15384615384615385,1,0.07692307692307693,0,0.0,0,0.0,9.034444444444444,1.4389374000737916,18.06888888888889,17.840900526029667,0.12027777777777778,3.4593486374057787e+22,4.2747188966931227e+21,7.104198412289407,0.12213383552908963,0.0,3.131874015014827e+43,0.15384615384615385,0.9230769230769231,0.2916666666666667,0.7692307692307693,0.26923076923076916
0x050720de5b724af8082190ae387174f5fe472d4b,12,3,9.104270166372763e+19,7.586891805310636e+18,271256173.28238696,9.104270166016e+19,3,0.25,2,0.16666666666666666,2,0.16666666666666666,5,0.4166666666666667,0,0.0,19.006631944444443,0.6313585718435268,41.46901515151516,137.43767261159297,0.0,-9.104270166055785e+19,-305700.81861388683,1.9211097030941264,1.000563490988822,0.0,6.907311271268204e+38,0.16666666666666666,0.3333333333333333,0.22727272727272727,0.8333333333333334,0.5
0x050748fc07e2d0d53700c064080b9602ef427af8,2,1,5.114357079071081e+17,2.5571785395355405e+17,2.5571785395355405e+17,3.4095713815031904e+17,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.012222222222222223,,0.012222222222222223,3.4095713815031904e+17,1.7047856975678906e+17,1.9999999920033404,0.0,0.0,1.453147114075374e+34,0.5,0.5,0.0,1.0,0.0
0x0507e072424cfede022924eb8e6ad3e26144dbaa,2,1,218206237.91901714,109103118.95950857,109103118.95950857,109317225.53942925,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,12.828726851851853,0.1559001156620071,307.88944444444445,,307.88944444444445,-428213.15984137356,0.0,108889012.37958787,0.0,0.0,91683255130.66687,0.5,0.0,0.0,1.0,0.0
0x0507e9f881b32d9d03b58f5e6830ddc8298c12a8,1,1,1701086.026710938,1701086.026710938,1701086.026710938,1701086.026710938,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1701086.026710938,0.0,1701086.026710938,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84,288,8,2.572003030424531e+24,8.930566077862954e+21,4.4993210906337346e+20,1.093441919390757e+23,117,0.40625,88,0.3055555555555556,48,0.16666666666666666,35,0.12152777777777778,0,0.0,44.76631944444444,6.433408052618924,3.7435249709639953,10.709626722992377,0.0011111111111111111,7.675000024845035e+23,3.321787490070445e+23,1.5811598962514943,0.5329625407371039,0.0,2.3314709123833877e+44,0.10069444444444445,0.4479166666666667,0.4912226577622919,0.1840277777777778,0.20572916666666663
0x0509083749716b68f0fdb490a59ca62f2cffebb9,304,1,20620834354779.047,67831691956.510025,36719788056.68648,420318265566.4964,0,0.0,0,0.0,0,0.0,304,1.0,0,0.0,21.273877314814815,14.289825756788533,1.6850595892922626,4.509056835624628,0.0005555555555555556,-20620834354779.047,0.0,0.0,0.0,0.0,6.711061031392119e+21,0.10197368421052631,0.0,0.49834983498349833,1.0,0.0
0x0509136da13c1775aa7237d63a63f435cdb23197,2,1,78542315.15423188,39271157.57711594,39271157.57711594,39334279.74480078,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,2.0036111111111112,0.9981976985997504,48.086666666666666,,48.086666666666666,126244.3353696987,0.0,39334279.74480078,0.0,0.0,7968816106.468479,0.5,0.0,0.0,1.0,0.0
0x05097c27631f3c41237c7abef075c4b8e281eae7,134,7,2.7071246144323117e+22,2.020242249576352e+20,69816971039.62714,1.0666094471751724e+22,49,0.3656716417910448,57,0.4253731343283582,10,0.07462686567164178,18,0.13432835820895522,0,0.0,69.80719907407408,1.9195727915943084,12.596787802840433,40.07825035066627,0.0,2.082031233859175e+20,-6.94049702234741e+20,0.13547846754874118,1.0592865636911186,0.0,1.3245214503864892e+42,0.1044776119402985,0.7313432835820896,0.4659970822578835,0.43283582089552236,0.46908315565031977
0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,3,2,1.9174743345155594e+21,6.391581115051864e+20,9.579577450057067e+20,9.579772731334777e+20,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0,0.0,1.4317939814814815,2.095273509178947,17.181527777777777,24.226067579102107,0.051111111111111114,-1.9143957017628097e+21,0.0,1.5393163763749716e+18,0.0,0.0,3.049182960214749e+41,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666674
0x050b2acf987f60bbfac8a8312a5c84c781058b52,2,2,8.220996108803565e+19,4.1104980544017826e+19,4.1104980544017826e+19,8.22099610880001e+19,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.044444444444444446,,0.044444444444444446,8.22099610880001e+19,35559867.588000044,2311874780876.3633,0.0,0.0,3.3792388510423216e+39,0.5,1.0,0.0,0.5,0.0
0x050b4bb9be40ce8f0780b3a4d119b6561a14caf9,1,1,1.781866786589389e+17,1.781866786589389e+17,1.781866786589389e+17,1.781866786589389e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.781866786589389e+17,0.0,1.781866786589389e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x050b9861eb66bbee28c7057c7af7b1a33ca50730,1,1,2.235457714511443e+17,2.235457714511443e+17,2.235457714511443e+17,2.235457714511443e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.235457714511443e+17,0.0,2.235457714511443e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x050bcc773c1dd7b78624291f1ca3facb690ef09c,30,2,1.3666420517841874e+22,4.5554735059472915e+20,5.817817241215005e+19,2.230960000000003e+21,11,0.36666666666666664,11,0.36666666666666664,4,0.13333333333333333,4,0.13333333333333333,0,0.0,41.01164351851852,0.7314995797828417,33.94067049808429,85.18770263243582,0.0038888888888888888,5.479836364396571e+21,-4.172941746051272e+19,5.299228013556562,1.0275184105905038,0.0,6.021351958455046e+41,0.1,0.5666666666666667,0.34310344827586203,0.5333333333333333,0.03333333333333344
0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db,6,2,5.651387550461869e+16,9418979250769782.0,993461.3197994757,5.651387550058833e+16,3,0.5,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0,0.0,1.0,6.0,0.06844444444444443,0.10457320668104023,0.014444444444444444,5.651387550058832e+16,0.0,2000004696424.6172,1.0,0.0,5.3230302066748146e+32,0.16666666666666666,0.3333333333333333,0.18333333333333335,0.8333333333333334,0.33333333333333326
0x050cf8ea7593b7bb1f51c191dbcb75bfba775951,1,1,1012792.2680472974,1012792.2680472974,1012792.2680472974,1012792.2680472974,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1012792.2680472974,0.0,1012792.2680472974,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
